system:index,elevation,latitude,longitude,.geo
15327,23,16.57041274,80.70555419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70555418596314,16.57041274166754]}"
15328,24,16.57041274,80.70582368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7058236805484,16.57041274166754]}"
15329,23,16.57041274,80.70609318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70609317513362,16.57041274166754]}"
15330,22,16.57041274,80.70636267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70636266971889,16.57041274166754]}"
15331,23,16.57041274,80.70663216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7066321643041,16.57041274166754]}"
15332,21,16.57041274,80.70690166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70690165888931,16.57041274166754]}"
15333,24,16.57014325,80.67537079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67537079241674,16.570143247082306]}"
15334,25,16.57014325,80.67564029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67564028700195,16.570143247082306]}"
15335,24,16.57014325,80.67590978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67590978158722,16.570143247082306]}"
15336,25,16.57014325,80.67617928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67617927617243,16.570143247082306]}"
15337,24,16.57014325,80.67644877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6764487707577,16.570143247082306]}"
15338,25,16.57014325,80.67671827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67671826534291,16.570143247082306]}"
15339,26,16.57014325,80.67698776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67698775992812,16.570143247082306]}"
15340,25,16.57014325,80.67725725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67725725451339,16.570143247082306]}"
15341,26,16.57014325,80.67752675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6775267490986,16.570143247082306]}"
15342,25,16.57014325,80.67779624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67779624368387,16.570143247082306]}"
15343,24,16.57014325,80.67806574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67806573826908,16.570143247082306]}"
15344,25,16.57014325,80.67833523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67833523285435,16.570143247082306]}"
15345,24,16.57014325,80.67860473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67860472743956,16.570143247082306]}"
15346,25,16.57014325,80.67887422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67887422202477,16.570143247082306]}"
15347,27,16.57014325,80.67914372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67914371661004,16.570143247082306]}"
15348,28,16.57014325,80.67941321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67941321119525,16.570143247082306]}"
15349,29,16.57014325,80.67968271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67968270578052,16.570143247082306]}"
15350,27,16.57014325,80.6799522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67995220036573,16.570143247082306]}"
15351,26,16.57014325,80.68022169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.680221694951,16.570143247082306]}"
15352,27,16.57014325,80.68049119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68049118953621,16.570143247082306]}"
15353,26,16.57014325,80.68076068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68076068412148,16.570143247082306]}"
15354,27,16.57014325,80.68103018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68103017870669,16.570143247082306]}"
15355,26,16.57014325,80.68129967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6812996732919,16.570143247082306]}"
15356,27,16.57014325,80.68156917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68156916787717,16.570143247082306]}"
15357,25,16.57014325,80.68183866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68183866246238,16.570143247082306]}"
15358,24,16.57014325,80.68210816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68210815704765,16.570143247082306]}"
15359,23,16.57014325,80.68237765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68237765163286,16.570143247082306]}"
15360,24,16.57014325,80.68264715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68264714621813,16.570143247082306]}"
15361,23,16.57014325,80.68291664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68291664080334,16.570143247082306]}"
15362,24,16.57014325,80.68318614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68318613538855,16.570143247082306]}"
15363,25,16.57014325,80.68345563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68345562997382,16.570143247082306]}"
15364,26,16.57014325,80.68372512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68372512455903,16.570143247082306]}"
15365,24,16.57014325,80.68399462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6839946191443,16.570143247082306]}"
15366,23,16.57014325,80.68426411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68426411372951,16.570143247082306]}"
15367,24,16.57014325,80.68453361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68453360831478,16.570143247082306]}"
15368,23,16.57014325,80.6848031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68480310289999,16.570143247082306]}"
15369,24,16.57014325,80.6850726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6850725974852,16.570143247082306]}"
15370,25,16.57014325,80.68534209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68534209207047,16.570143247082306]}"
15371,24,16.57014325,80.68561159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68561158665568,16.570143247082306]}"
15372,23,16.57014325,80.68588108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68588108124095,16.570143247082306]}"
15373,24,16.57014325,80.68615058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68615057582616,16.570143247082306]}"
15374,25,16.57014325,80.68642007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68642007041143,16.570143247082306]}"
15375,24,16.57014325,80.68668956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68668956499664,16.570143247082306]}"
15376,21,16.57014325,80.68695906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68695905958185,16.570143247082306]}"
15377,22,16.57014325,80.68722855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68722855416712,16.570143247082306]}"
15378,21,16.57014325,80.68749805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68749804875233,16.570143247082306]}"
15379,22,16.57014325,80.68776754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6877675433376,16.570143247082306]}"
15380,23,16.57014325,80.68803704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68803703792281,16.570143247082306]}"
15381,24,16.57014325,80.68830653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68830653250808,16.570143247082306]}"
15382,25,16.57014325,80.68857603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68857602709329,16.570143247082306]}"
15383,26,16.57014325,80.68884552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6888455216785,16.570143247082306]}"
15384,25,16.57014325,80.68911502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68911501626377,16.570143247082306]}"
15385,24,16.57014325,80.68938451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68938451084898,16.570143247082306]}"
15386,23,16.57014325,80.68965401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68965400543425,16.570143247082306]}"
15387,24,16.57014325,80.6899235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68992350001946,16.570143247082306]}"
15388,25,16.57014325,80.69019299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69019299460473,16.570143247082306]}"
15389,24,16.57014325,80.69046249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69046248918994,16.570143247082306]}"
15390,23,16.57014325,80.69073198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69073198377521,16.570143247082306]}"
15391,24,16.57014325,80.69100148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69100147836042,16.570143247082306]}"
15392,25,16.57014325,80.69127097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69127097294563,16.570143247082306]}"
15393,22,16.57014325,80.69154047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6915404675309,16.570143247082306]}"
15394,21,16.57014325,80.69180996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69180996211611,16.570143247082306]}"
15395,22,16.57014325,80.69207946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69207945670138,16.570143247082306]}"
15396,21,16.57014325,80.69234895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69234895128659,16.570143247082306]}"
15397,22,16.57014325,80.69261845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69261844587186,16.570143247082306]}"
15398,21,16.57014325,80.69288794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69288794045707,16.570143247082306]}"
15399,22,16.57014325,80.69315744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69315743504228,16.570143247082306]}"
15400,23,16.57014325,80.69342693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69342692962755,16.570143247082306]}"
15401,22,16.57014325,80.69369642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69369642421276,16.570143247082306]}"
15402,23,16.57014325,80.69396592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69396591879803,16.570143247082306]}"
15403,24,16.57014325,80.69423541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69423541338324,16.570143247082306]}"
15404,22,16.57014325,80.69450491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69450490796851,16.570143247082306]}"
15405,23,16.57014325,80.6947744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69477440255372,16.570143247082306]}"
15406,22,16.57014325,80.6950439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69504389713893,16.570143247082306]}"
15407,23,16.57014325,80.69531339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6953133917242,16.570143247082306]}"
15408,21,16.57014325,80.69558289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69558288630941,16.570143247082306]}"
15409,20,16.57014325,80.69585238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69585238089468,16.570143247082306]}"
15410,21,16.57014325,80.69612188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69612187547989,16.570143247082306]}"
15411,19,16.57014325,80.69639137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69639137006516,16.570143247082306]}"
15412,20,16.57014325,80.69666086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69666086465037,16.570143247082306]}"
15413,21,16.57014325,80.69693036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69693035923558,16.570143247082306]}"
15414,22,16.57014325,80.69719985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69719985382085,16.570143247082306]}"
15415,23,16.57014325,80.69746935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69746934840606,16.570143247082306]}"
15416,24,16.57014325,80.69773884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69773884299133,16.570143247082306]}"
15417,25,16.57014325,80.69800834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69800833757654,16.570143247082306]}"
15418,26,16.57014325,80.69827783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6982778321618,16.570143247082306]}"
15419,27,16.57014325,80.69854733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69854732674702,16.570143247082306]}"
15420,24,16.57014325,80.69881682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69881682133223,16.570143247082306]}"
15421,21,16.57014325,80.69908632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6990863159175,16.570143247082306]}"
15422,22,16.57014325,80.69935581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69935581050271,16.570143247082306]}"
15423,21,16.57014325,80.69962531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69962530508798,16.570143247082306]}"
15424,22,16.57014325,80.6998948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69989479967319,16.570143247082306]}"
15425,23,16.57014325,80.70016429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70016429425846,16.570143247082306]}"
15426,24,16.57014325,80.70043379,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70043378884367,16.570143247082306]}"
15427,25,16.57014325,80.70070328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70070328342888,16.570143247082306]}"
15428,24,16.57014325,80.70097278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70097277801415,16.570143247082306]}"
15429,25,16.57014325,80.70124227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70124227259936,16.570143247082306]}"
15430,24,16.57014325,80.70151177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70151176718463,16.570143247082306]}"
15431,23,16.57014325,80.70178126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70178126176984,16.570143247082306]}"
15432,24,16.57014325,80.70205076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7020507563551,16.570143247082306]}"
15433,23,16.57014325,80.70232025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70232025094032,16.570143247082306]}"
15434,24,16.57014325,80.70258975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70258974552559,16.570143247082306]}"
15435,23,16.57014325,80.70285924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7028592401108,16.570143247082306]}"
15436,22,16.57014325,80.70312873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70312873469601,16.570143247082306]}"
15437,23,16.57014325,80.70339823,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70339822928128,16.570143247082306]}"
15438,22,16.57014325,80.70366772,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70366772386649,16.570143247082306]}"
15439,21,16.57014325,80.70393722,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70393721845176,16.570143247082306]}"
15440,22,16.57014325,80.70420671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70420671303697,16.570143247082306]}"
15441,21,16.57014325,80.70447621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70447620762224,16.570143247082306]}"
15442,22,16.57014325,80.7047457,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70474570220745,16.570143247082306]}"
15443,23,16.57014325,80.7050152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70501519679266,16.570143247082306]}"
15444,22,16.57014325,80.70528469,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70528469137793,16.570143247082306]}"
15445,23,16.57014325,80.70555419,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70555418596314,16.570143247082306]}"
15446,24,16.57014325,80.70582368,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7058236805484,16.570143247082306]}"
15447,23,16.57014325,80.70609318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70609317513362,16.570143247082306]}"
15448,22,16.57014325,80.70636267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70636266971889,16.570143247082306]}"
15449,23,16.57014325,80.70663216,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.7066321643041,16.570143247082306]}"
15450,21,16.57014325,80.70690166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70690165888931,16.570143247082306]}"
15451,22,16.57014325,80.70717115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70717115347458,16.570143247082306]}"
15452,24,16.56987375,80.67537079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67537079241674,16.569873752497067]}"
15453,25,16.56987375,80.67564029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67564028700195,16.569873752497067]}"
15454,23,16.56987375,80.67590978,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67590978158722,16.569873752497067]}"
15455,24,16.56987375,80.67617928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67617927617243,16.569873752497067]}"
15456,22,16.56987375,80.67644877,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6764487707577,16.569873752497067]}"
15457,23,16.56987375,80.67671827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67671826534291,16.569873752497067]}"
15458,24,16.56987375,80.67698776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67698775992812,16.569873752497067]}"
15459,25,16.56987375,80.67725725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67725725451339,16.569873752497067]}"
15460,24,16.56987375,80.67752675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6775267490986,16.569873752497067]}"
15461,25,16.56987375,80.67779624,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67779624368387,16.569873752497067]}"
15462,24,16.56987375,80.67806574,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67806573826908,16.569873752497067]}"
15463,25,16.56987375,80.67833523,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67833523285435,16.569873752497067]}"
15464,24,16.56987375,80.67860473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67860472743956,16.569873752497067]}"
15465,25,16.56987375,80.67887422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67887422202477,16.569873752497067]}"
15466,26,16.56987375,80.67914372,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67914371661004,16.569873752497067]}"
15467,28,16.56987375,80.67941321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67941321119525,16.569873752497067]}"
15468,27,16.56987375,80.67968271,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67968270578052,16.569873752497067]}"
15469,28,16.56987375,80.6799522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.67995220036573,16.569873752497067]}"
15470,26,16.56987375,80.68022169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.680221694951,16.569873752497067]}"
15471,27,16.56987375,80.68049119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68049118953621,16.569873752497067]}"
15472,26,16.56987375,80.68076068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68076068412148,16.569873752497067]}"
15473,27,16.56987375,80.68103018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68103017870669,16.569873752497067]}"
15474,26,16.56987375,80.68129967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6812996732919,16.569873752497067]}"
15475,25,16.56987375,80.68156917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68156916787717,16.569873752497067]}"
15476,24,16.56987375,80.68183866,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68183866246238,16.569873752497067]}"
15477,23,16.56987375,80.68210816,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68210815704765,16.569873752497067]}"
15478,24,16.56987375,80.68237765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68237765163286,16.569873752497067]}"
15479,25,16.56987375,80.68264715,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68264714621813,16.569873752497067]}"
15480,24,16.56987375,80.68291664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68291664080334,16.569873752497067]}"
15481,25,16.56987375,80.68318614,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68318613538855,16.569873752497067]}"
15482,24,16.56987375,80.68345563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68345562997382,16.569873752497067]}"
15483,25,16.56987375,80.68372512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68372512455903,16.569873752497067]}"
15484,23,16.56987375,80.68399462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6839946191443,16.569873752497067]}"
15485,24,16.56987375,80.68426411,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68426411372951,16.569873752497067]}"
15486,23,16.56987375,80.68453361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68453360831478,16.569873752497067]}"
15487,22,16.56987375,80.6848031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68480310289999,16.569873752497067]}"
15488,23,16.56987375,80.6850726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6850725974852,16.569873752497067]}"
15489,24,16.56987375,80.68534209,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68534209207047,16.569873752497067]}"
15490,23,16.56987375,80.68561159,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68561158665568,16.569873752497067]}"
15491,24,16.56987375,80.68588108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68588108124095,16.569873752497067]}"
15492,25,16.56987375,80.68615058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68615057582616,16.569873752497067]}"
15493,26,16.56987375,80.68642007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68642007041143,16.569873752497067]}"
15494,23,16.56987375,80.68668956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68668956499664,16.569873752497067]}"
15495,21,16.56987375,80.68695906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68695905958185,16.569873752497067]}"
15496,22,16.56987375,80.68722855,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68722855416712,16.569873752497067]}"
15497,23,16.56987375,80.68749805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68749804875233,16.569873752497067]}"
15498,22,16.56987375,80.68776754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6877675433376,16.569873752497067]}"
15499,23,16.56987375,80.68803704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68803703792281,16.569873752497067]}"
15500,25,16.56987375,80.68830653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68830653250808,16.569873752497067]}"
15501,26,16.56987375,80.68857603,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68857602709329,16.569873752497067]}"
15502,24,16.56987375,80.68884552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6888455216785,16.569873752497067]}"
15503,25,16.56987375,80.68911502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68911501626377,16.569873752497067]}"
15504,26,16.56987375,80.68938451,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68938451084898,16.569873752497067]}"
15505,25,16.56987375,80.68965401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68965400543425,16.569873752497067]}"
15506,26,16.56987375,80.6899235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.68992350001946,16.569873752497067]}"
15507,25,16.56987375,80.69019299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69019299460473,16.569873752497067]}"
15508,23,16.56987375,80.69046249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69046248918994,16.569873752497067]}"
15509,24,16.56987375,80.69073198,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69073198377521,16.569873752497067]}"
15510,25,16.56987375,80.69100148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69100147836042,16.569873752497067]}"
15511,24,16.56987375,80.69127097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69127097294563,16.569873752497067]}"
15512,22,16.56987375,80.69154047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6915404675309,16.569873752497067]}"
15513,21,16.56987375,80.69180996,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69180996211611,16.569873752497067]}"
15514,22,16.56987375,80.69207946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69207945670138,16.569873752497067]}"
15515,23,16.56987375,80.69234895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69234895128659,16.569873752497067]}"
15516,22,16.56987375,80.69261845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69261844587186,16.569873752497067]}"
15517,21,16.56987375,80.69288794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69288794045707,16.569873752497067]}"
15518,22,16.56987375,80.69315744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69315743504228,16.569873752497067]}"
15519,23,16.56987375,80.69342693,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69342692962755,16.569873752497067]}"
15520,24,16.56987375,80.69369642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69369642421276,16.569873752497067]}"
15521,23,16.56987375,80.69396592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69396591879803,16.569873752497067]}"
15522,24,16.56987375,80.69423541,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69423541338324,16.569873752497067]}"
15523,23,16.56987375,80.69450491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69450490796851,16.569873752497067]}"
15524,22,16.56987375,80.6947744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69477440255372,16.569873752497067]}"
15525,23,16.56987375,80.6950439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69504389713893,16.569873752497067]}"
15526,22,16.56987375,80.69531339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6953133917242,16.569873752497067]}"
15527,21,16.56987375,80.69558289,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69558288630941,16.569873752497067]}"
15528,22,16.56987375,80.69585238,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69585238089468,16.569873752497067]}"
15529,20,16.56987375,80.69612188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69612187547989,16.569873752497067]}"
15530,21,16.56987375,80.69639137,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69639137006516,16.569873752497067]}"
15531,20,16.56987375,80.69666086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69666086465037,16.569873752497067]}"
15532,21,16.56987375,80.69693036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69693035923558,16.569873752497067]}"
15533,23,16.56987375,80.69719985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69719985382085,16.569873752497067]}"
15534,24,16.56987375,80.69746935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69746934840606,16.569873752497067]}"
15535,25,16.56987375,80.69773884,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69773884299133,16.569873752497067]}"
15536,24,16.56987375,80.69800834,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69800833757654,16.569873752497067]}"
15537,25,16.56987375,80.69827783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6982778321618,16.569873752497067]}"
15538,26,16.56987375,80.69854733,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69854732674702,16.569873752497067]}"
15539,24,16.56987375,80.69881682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69881682133223,16.569873752497067]}"
15540,22,16.56987375,80.69908632,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.6990863159175,16.569873752497067]}"
15541,23,16.56987375,80.69935581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69935581050271,16.569873752497067]}"
15542,22,16.56987375,80.69962531,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69962530508798,16.569873752497067]}"
15543,23,16.56987375,80.6998948,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.69989479967319,16.569873752497067]}"
15544,24,16.56987375,80.70016429,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.70016429425846,16.569873752497067]}"
